product_id,date,stock_received,damaged_stock,correct_stock
540618,2026-07-01,4,0,4
542300,2026-07-01,1,1,0
542300,2026-07-01,1,0,1
552496,2026-07-01,1,0,1
552883,2026-07-01,1,0,1
555121,2026-07-01,1,0,1
557908,2026-07-01,1,0,1
561860,2026-07-01,1,1,0
561860,2026-07-01,1,0,1
561860,2026-07-01,4,0,4
563740,2026-07-01,1,0,1
563740,2026-07-01,4,0,4
564692,2026-07-01,1,0,1
564692,2026-07-01,4,0,4
566052,2026-07-01,1,0,1
567671,2026-07-01,1,1,0
567671,2026-07-01,1,0,1
567671,2026-07-01,2,0,2
567671,2026-07-01,4,0,4
578097,2026-07-01,1,0,1
585299,2026-07-01,1,0,1
587420,2026-07-01,1,0,1
587420,2026-07-01,2,0,2
587645,2026-07-01,1,0,1
589812,2026-07-01,1,0,1
592784,2026-07-01,1,0,1
600767,2026-07-01,1,0,1
602241,2026-07-01,1,0,1
604184,2026-07-01,1,0,1
606256,2026-07-01,1,0,1
606256,2026-07-01,4,0,4
611575,2026-07-01,1,0,1
613942,2026-07-01,1,0,1
613942,2026-07-01,4,0,4
615545,2026-07-01,1,0,1
621677,2026-07-01,1,0,1
623234,2026-07-01,1,0,1
642612,2026-07-01,1,0,1
644847,2026-07-01,1,0,1
647462,2026-07-01,1,1,0
647462,2026-07-01,1,0,1
652118,2026-07-01,1,1,0
652118,2026-07-01,1,0,1
654297,2026-07-01,1,0,1
654623,2026-07-01,1,0,1
658389,2026-07-01,1,0,1
659290,2026-07-01,1,0,1
661577,2026-07-01,1,0,1
667163,2026-07-01,1,1,0
667163,2026-07-01,1,0,1
669378,2026-07-01,1,0,1
672059,2026-07-01,1,0,1
673058,2026-07-01,1,0,1
677169,2026-07-01,1,0,1
677542,2026-07-01,1,0,1
679284,2026-07-01,1,0,1
679321,2026-07-01,1,0,1
679865,2026-07-01,1,0,1
679865,2026-07-01,4,0,4
681063,2026-07-01,1,0,1
684939,2026-07-01,1,0,1
687218,2026-07-01,1,0,1
689769,2026-07-01,1,0,1
690565,2026-07-01,1,0,1
692985,2026-07-01,1,0,1
697683,2026-07-01,1,0,1
700048,2026-07-01,1,0,1
704868,2026-07-01,1,0,1
706112,2026-07-01,1,0,1
706112,2026-07-01,2,0,2
707935,2026-07-01,1,0,1
709916,2026-07-01,1,0,1
712003,2026-07-01,1,0,1
712003,2026-07-01,4,0,4
712307,2026-07-01,1,0,1
714999,2026-07-01,1,0,1
721521,2026-07-01,1,0,1
723678,2026-07-01,1,0,1
723678,2026-07-01,4,0,4
726958,2026-07-01,1,0,1
726958,2026-07-01,2,0,2
734789,2026-07-01,1,0,1
739448,2026-07-01,1,0,1
739534,2026-07-01,1,0,1
741341,2026-07-01,1,0,1
741341,2026-07-01,4,0,4
747801,2026-07-01,1,0,1
753354,2026-07-01,1,0,1
753354,2026-07-01,4,0,4
757274,2026-07-01,1,0,1
760684,2026-07-01,1,0,1
760684,2026-07-01,4,0,4
760828,2026-07-01,1,0,1
760828,2026-07-01,2,0,2
762527,2026-07-01,1,0,1
762527,2026-07-01,4,0,4
764014,2026-07-01,1,0,1
764014,2026-07-01,2,0,2
767398,2026-07-01,1,0,1
771228,2026-07-01,1,1,0
771228,2026-07-01,1,0,1
784673,2026-07-01,1,1,0
784673,2026-07-01,1,0,1
784827,2026-07-01,1,0,1
784827,2026-07-01,2,0,2
798639,2026-07-01,1,0,1
799459,2026-07-01,1,0,1
799688,2026-07-01,1,0,1
799952,2026-07-01,1,0,1
803607,2026-07-01,1,0,1
803607,2026-07-01,4,0,4
807452,2026-07-01,1,0,1
812607,2026-07-01,1,0,1
818522,2026-07-01,1,0,1
818990,2026-07-01,1,0,1
820541,2026-07-01,1,0,1
820973,2026-07-01,1,0,1
832348,2026-07-01,1,0,1
832348,2026-07-01,4,0,4
833557,2026-07-01,1,0,1
833557,2026-07-01,4,0,4
837480,2026-07-01,1,0,1
839170,2026-07-01,1,0,1
839170,2026-07-01,4,0,4
847349,2026-07-01,1,0,1
848226,2026-07-01,1,0,1
851978,2026-07-01,1,0,1
853932,2026-07-01,1,0,1
859361,2026-07-01,1,0,1
863930,2026-07-01,1,0,1
871592,2026-07-01,1,0,1
876139,2026-07-01,1,0,1
880510,2026-07-01,1,0,1
880510,2026-07-01,4,0,4
883013,2026-07-01,1,0,1
888807,2026-07-01,1,0,1
890232,2026-07-01,1,0,1
890623,2026-07-01,1,1,0
890623,2026-07-01,1,0,1
891833,2026-07-01,1,0,1
891833,2026-07-01,2,0,2
894539,2026-07-01,1,0,1
897083,2026-07-01,1,0,1
901144,2026-07-01,1,0,1
903336,2026-07-01,1,0,1
903336,2026-07-01,2,0,2
913428,2026-07-01,1,0,1
914071,2026-07-01,1,0,1
925482,2026-07-01,1,0,1
925482,2026-07-01,4,0,4
927651,2026-07-01,1,0,1
927651,2026-07-01,4,0,4
930284,2026-07-01,1,0,1
937542,2026-07-01,1,0,1
942001,2026-07-01,1,0,1
945635,2026-07-01,1,0,1
945635,2026-07-01,4,0,4
949818,2026-07-01,1,0,1
951463,2026-07-01,1,0,1
952124,2026-07-01,1,0,1
952124,2026-07-01,2,0,2
952168,2026-07-01,1,1,0
952168,2026-07-01,1,0,1
953175,2026-07-01,1,1,0
953175,2026-07-01,1,0,1
954722,2026-07-01,1,0,1
954722,2026-07-01,4,0,4
961614,2026-07-01,1,0,1
961614,2026-07-01,4,0,4
962054,2026-07-01,1,0,1
962591,2026-07-01,1,0,1
965755,2026-07-01,1,0,1
968887,2026-07-01,1,1,0
968887,2026-07-01,1,0,1
969851,2026-07-01,1,0,1
970529,2026-07-01,1,0,1
990993,2026-07-01,1,0,1
991434,2026-07-01,1,0,1
991434,2026-07-01,4,0,4
992178,2026-07-01,1,0,1
993331,2026-07-01,1,0,1
4452,2026-08-01,1,0,1
6405,2026-08-01,1,0,1
6405,2026-08-01,1,1,0
9436,2026-08-01,1,0,1
11422,2026-08-01,1,0,1
11422,2026-08-01,1,1,0
11422,2026-08-01,4,0,4
14145,2026-08-01,1,0,1
15314,2026-08-01,1,0,1
15314,2026-08-01,3,0,3
18035,2026-08-01,1,0,1
18035,2026-08-01,1,2,-1
26060,2026-08-01,1,0,1
33797,2026-08-01,1,0,1
33797,2026-08-01,1,1,0
33955,2026-08-01,1,0,1
34186,2026-08-01,1,0,1
34186,2026-08-01,3,0,3
34200,2026-08-01,1,0,1
34200,2026-08-01,1,1,0
34200,2026-08-01,3,0,3
36412,2026-08-01,1,0,1
36412,2026-08-01,1,1,0
39154,2026-08-01,1,0,1
39154,2026-08-01,1,1,0
41853,2026-08-01,1,0,1
41853,2026-08-01,4,0,4
51036,2026-08-01,1,0,1
51036,2026-08-01,3,0,3
52729,2026-08-01,1,0,1
53833,2026-08-01,1,0,1
53833,2026-08-01,1,1,0
56589,2026-08-01,1,0,1
56589,2026-08-01,1,1,0
57405,2026-08-01,1,0,1
60619,2026-08-01,1,0,1
60619,2026-08-01,1,1,0
63769,2026-08-01,1,0,1
63769,2026-08-01,3,0,3
67197,2026-08-01,1,0,1
67197,2026-08-01,4,0,4
70969,2026-08-01,1,0,1
77308,2026-08-01,1,0,1
82484,2026-08-01,1,0,1
82484,2026-08-01,1,1,0
89084,2026-08-01,1,0,1
91670,2026-08-01,1,0,1
91670,2026-08-01,1,1,0
91670,2026-08-01,1,2,-1
94225,2026-08-01,1,0,1
107548,2026-08-01,1,0,1
107548,2026-08-01,1,1,0
112390,2026-08-01,1,0,1
112390,2026-08-01,1,1,0
114414,2026-08-01,1,0,1
114414,2026-08-01,4,0,4
114414,2026-08-01,3,0,3
118820,2026-08-01,1,0,1
118820,2026-08-01,1,1,0
118820,2026-08-01,3,0,3
120385,2026-08-01,1,0,1
120385,2026-08-01,1,1,0
120532,2026-08-01,1,0,1
120532,2026-08-01,1,1,0
120532,2026-08-01,1,2,-1
123983,2026-08-01,1,0,1
123983,2026-08-01,1,1,0
124290,2026-08-01,1,0,1
124290,2026-08-01,1,1,0
124290,2026-08-01,1,7,-6
124290,2026-08-01,1,2,-1
131136,2026-08-01,1,0,1
131136,2026-08-01,1,1,0
131748,2026-08-01,1,0,1
131937,2026-08-01,1,0,1
133542,2026-08-01,1,0,1
133542,2026-08-01,1,2,-1
136533,2026-08-01,1,0,1
136533,2026-08-01,1,1,0
137909,2026-08-01,1,0,1
140154,2026-08-01,1,0,1
140154,2026-08-01,1,1,0
140489,2026-08-01,1,0,1
140489,2026-08-01,1,1,0
144124,2026-08-01,1,0,1
144124,2026-08-01,1,1,0
144124,2026-08-01,4,0,4
146840,2026-08-01,1,0,1
146840,2026-08-01,1,2,-1
153019,2026-08-01,1,0,1
153019,2026-08-01,1,1,0
153019,2026-08-01,4,0,4
154179,2026-08-01,1,0,1
154179,2026-08-01,1,1,0
171602,2026-08-01,1,0,1
171602,2026-08-01,3,0,3
183929,2026-08-01,1,0,1
183929,2026-08-01,1,2,-1
183929,2026-08-01,1,1,0
183929,2026-08-01,3,0,3
186168,2026-08-01,1,0,1
187399,2026-08-01,1,0,1
194682,2026-08-01,1,0,1
196719,2026-08-01,1,0,1
217710,2026-08-01,1,0,1
217710,2026-08-01,1,1,0
219598,2026-08-01,1,0,1
219598,2026-08-01,1,1,0
219598,2026-08-01,3,0,3
222892,2026-08-01,1,0,1
222892,2026-08-01,1,1,0
228286,2026-08-01,1,0,1
228286,2026-08-01,1,1,0
228286,2026-08-01,1,2,-1
237083,2026-08-01,1,0,1
237083,2026-08-01,3,0,3
240179,2026-08-01,1,0,1
240179,2026-08-01,1,1,0
243235,2026-08-01,1,0,1
243235,2026-08-01,1,2,-1
256051,2026-08-01,1,0,1
256051,2026-08-01,1,1,0
256051,2026-08-01,4,0,4
256783,2026-08-01,1,0,1
256783,2026-08-01,1,1,0
257719,2026-08-01,1,0,1
264803,2026-08-01,1,0,1
264803,2026-08-01,1,2,-1
272170,2026-08-01,1,0,1
272170,2026-08-01,1,1,0
272170,2026-08-01,3,0,3
274207,2026-08-01,1,0,1
274207,2026-08-01,1,1,0
284460,2026-08-01,1,1,0
284460,2026-08-01,1,0,1
284460,2026-08-01,1,2,-1
287070,2026-08-01,1,0,1
287070,2026-08-01,1,1,0
287070,2026-08-01,4,0,4
291238,2026-08-01,1,0,1
298985,2026-08-01,1,0,1
300159,2026-08-01,1,0,1
300159,2026-08-01,1,1,0
300159,2026-08-01,1,2,-1
305754,2026-08-01,1,0,1
305754,2026-08-01,1,1,0
306177,2026-08-01,1,0,1
306177,2026-08-01,3,0,3
313754,2026-08-01,1,0,1
313754,2026-08-01,4,0,4
317242,2026-08-01,1,0,1
317242,2026-08-01,1,2,-1
317242,2026-08-01,4,0,4
319388,2026-08-01,1,0,1
319388,2026-08-01,1,1,0
324809,2026-08-01,1,0,1
327290,2026-08-01,1,0,1
327290,2026-08-01,1,1,0
328457,2026-08-01,1,0,1
329351,2026-08-01,1,0,1
336847,2026-08-01,1,0,1
336847,2026-08-01,1,4,-3
337168,2026-08-01,1,0,1
337168,2026-08-01,1,1,0
349294,2026-08-01,1,0,1
349294,2026-08-01,1,1,0
354409,2026-08-01,1,0,1
354409,2026-08-01,1,1,0
354409,2026-08-01,3,0,3
361361,2026-08-01,1,0,1
361361,2026-08-01,1,1,0
365132,2026-08-01,1,0,1
365132,2026-08-01,1,1,0
365133,2026-08-01,1,0,1
366066,2026-08-01,1,0,1
366066,2026-08-01,1,1,0
367391,2026-08-01,1,0,1
367391,2026-08-01,1,1,0
373536,2026-08-01,1,0,1
376447,2026-08-01,1,0,1
376447,2026-08-01,1,1,0
378230,2026-08-01,1,0,1
378287,2026-08-01,1,0,1
378287,2026-08-01,1,1,0
378676,2026-08-01,1,0,1
378676,2026-08-01,1,1,0
378676,2026-08-01,3,0,3
382511,2026-08-01,1,0,1
382511,2026-08-01,1,1,0
382511,2026-08-01,3,0,3
385113,2026-08-01,1,0,1
397973,2026-08-01,1,0,1
398340,2026-08-01,1,0,1
398340,2026-08-01,1,2,-1
398340,2026-08-01,1,1,0
425341,2026-08-01,1,0,1
432617,2026-08-01,1,0,1
433521,2026-08-01,1,0,1
433521,2026-08-01,1,1,0
433521,2026-08-01,1,2,-1
435929,2026-08-01,1,0,1
435929,2026-08-01,1,1,0
440875,2026-08-01,1,0,1
444361,2026-08-01,1,0,1
444361,2026-08-01,1,2,-1
448752,2026-08-01,1,0,1
448752,2026-08-01,3,0,3
449106,2026-08-01,1,0,1
449106,2026-08-01,3,0,3
451812,2026-08-01,1,0,1
451812,2026-08-01,1,1,0
451933,2026-08-01,1,2,-1
451933,2026-08-01,1,0,1
451933,2026-08-01,3,0,3
455083,2026-08-01,1,0,1
455083,2026-08-01,1,2,-1
455083,2026-08-01,1,1,0
455755,2026-08-01,1,0,1
455755,2026-08-01,1,1,0
455755,2026-08-01,1,2,-1
461804,2026-08-01,1,0,1
461804,2026-08-01,1,1,0
462526,2026-08-01,1,0,1
470449,2026-08-01,1,0,1
470449,2026-08-01,1,1,0
470449,2026-08-01,3,0,3
473647,2026-08-01,1,0,1
473647,2026-08-01,1,1,0
473929,2026-08-01,1,0,1
473929,2026-08-01,1,2,-1
478531,2026-08-01,1,0,1
481843,2026-08-01,1,0,1
487065,2026-08-01,1,0,1
487931,2026-08-01,1,0,1
487931,2026-08-01,1,1,0
487931,2026-08-01,4,0,4
490602,2026-08-01,1,0,1
490602,2026-08-01,1,1,0
490602,2026-08-01,4,0,4
490939,2026-08-01,1,0,1
490939,2026-08-01,1,1,0
491314,2026-08-01,1,0,1
491314,2026-08-01,1,2,-1
491521,2026-08-01,1,0,1
491521,2026-08-01,4,0,4
492958,2026-08-01,1,0,1
492958,2026-08-01,1,1,0
492958,2026-08-01,1,2,-1
500633,2026-08-01,1,0,1
500633,2026-08-01,1,1,0
500633,2026-08-01,3,0,3
500739,2026-08-01,1,0,1
513199,2026-08-01,1,0,1
513199,2026-08-01,1,2,-1
516376,2026-08-01,1,0,1
516376,2026-08-01,1,1,0
525531,2026-08-01,1,0,1
532965,2026-08-01,1,0,1
532965,2026-08-01,4,0,4
537274,2026-08-01,1,0,1
540618,2026-08-01,1,0,1
540618,2026-08-01,1,1,0
542300,2026-08-01,1,0,1
542300,2026-08-01,1,1,0
552496,2026-08-01,1,0,1
552883,2026-08-01,1,0,1
552883,2026-08-01,1,1,0
555121,2026-08-01,1,0,1
555121,2026-08-01,3,0,3
557908,2026-08-01,1,0,1
557908,2026-08-01,1,1,0
561860,2026-08-01,1,0,1
563740,2026-08-01,1,0,1
564692,2026-08-01,1,0,1
566052,2026-08-01,1,0,1
566052,2026-08-01,1,2,-1
567671,2026-08-01,1,0,1
567671,2026-08-01,1,1,0
567671,2026-08-01,3,0,3
578097,2026-08-01,1,0,1
578097,2026-08-01,1,1,0
585299,2026-08-01,1,0,1
585299,2026-08-01,1,1,0
587420,2026-08-01,1,0,1
587420,2026-08-01,1,1,0
587645,2026-08-01,1,0,1
587645,2026-08-01,1,1,0
589812,2026-08-01,1,0,1
589812,2026-08-01,1,1,0
592784,2026-08-01,1,0,1
592784,2026-08-01,1,2,-1
600767,2026-08-01,1,0,1
600767,2026-08-01,1,1,0
600767,2026-08-01,4,0,4
602241,2026-08-01,1,0,1
602241,2026-08-01,1,1,0
604184,2026-08-01,1,0,1
604184,2026-08-01,1,1,0
606256,2026-08-01,1,0,1
606256,2026-08-01,1,1,0
611575,2026-08-01,1,0,1
611575,2026-08-01,1,1,0
613942,2026-08-01,1,0,1
613942,2026-08-01,1,1,0
613942,2026-08-01,3,0,3
615545,2026-08-01,1,0,1
615545,2026-08-01,1,1,0
615545,2026-08-01,3,0,3
615545,2026-08-01,4,0,4
621677,2026-08-01,1,0,1
623234,2026-08-01,1,0,1
623234,2026-08-01,3,0,3
642612,2026-08-01,1,0,1
642612,2026-08-01,1,1,0
642612,2026-08-01,3,0,3
644847,2026-08-01,1,0,1
647462,2026-08-01,1,0,1
647462,2026-08-01,1,1,0
652118,2026-08-01,1,0,1
652118,2026-08-01,4,0,4
654297,2026-08-01,1,0,1
654297,2026-08-01,1,1,0
654623,2026-08-01,1,0,1
658389,2026-08-01,1,0,1
658389,2026-08-01,1,1,0
659290,2026-08-01,1,0,1
659290,2026-08-01,1,1,0
661577,2026-08-01,1,0,1
661577,2026-08-01,1,1,0
667163,2026-08-01,1,0,1
667163,2026-08-01,1,1,0
667163,2026-08-01,3,0,3
669378,2026-08-01,1,0,1
669378,2026-08-01,1,1,0
672059,2026-08-01,1,0,1
673058,2026-08-01,1,0,1
677169,2026-08-01,1,0,1
677169,2026-08-01,1,1,0
677542,2026-08-01,1,0,1
677542,2026-08-01,1,1,0
679284,2026-08-01,1,0,1
679284,2026-08-01,1,2,-1
679321,2026-08-01,1,0,1
679321,2026-08-01,1,1,0
679865,2026-08-01,1,0,1
679865,2026-08-01,1,1,0
681063,2026-08-01,1,0,1
681063,2026-08-01,1,2,-1
684939,2026-08-01,1,0,1
684939,2026-08-01,1,1,0
687218,2026-08-01,1,0,1
689769,2026-08-01,1,0,1
689769,2026-08-01,1,1,0
690565,2026-08-01,1,0,1
690565,2026-08-01,3,0,3
692985,2026-08-01,1,0,1
692985,2026-08-01,1,1,0
697683,2026-08-01,1,0,1
697683,2026-08-01,1,2,-1
700048,2026-08-01,1,0,1
700048,2026-08-01,1,1,0
704868,2026-08-01,1,0,1
704868,2026-08-01,1,1,0
706112,2026-08-01,1,0,1
707935,2026-08-01,1,0,1
709916,2026-08-01,1,0,1
709916,2026-08-01,1,1,0
709916,2026-08-01,3,0,3
712003,2026-08-01,1,0,1
712307,2026-08-01,1,0,1
712307,2026-08-01,1,1,0
714999,2026-08-01,1,0,1
714999,2026-08-01,1,1,0
721521,2026-08-01,1,0,1
721521,2026-08-01,1,1,0
721521,2026-08-01,4,0,4
723678,2026-08-01,1,0,1
723678,2026-08-01,1,1,0
723678,2026-08-01,3,0,3
726958,2026-08-01,1,0,1
726958,2026-08-01,1,1,0
726958,2026-08-01,3,0,3
734789,2026-08-01,1,0,1
734789,2026-08-01,1,1,0
739448,2026-08-01,1,0,1
739534,2026-08-01,1,0,1
741341,2026-08-01,1,0,1
741341,2026-08-01,1,2,-1
747801,2026-08-01,1,0,1
747801,2026-08-01,1,1,0
753354,2026-08-01,1,0,1
753354,2026-08-01,1,1,0
757274,2026-08-01,1,0,1
757274,2026-08-01,1,1,0
760684,2026-08-01,1,0,1
760684,2026-08-01,1,1,0
760684,2026-08-01,4,0,4
760828,2026-08-01,1,0,1
760828,2026-08-01,1,1,0
762527,2026-08-01,1,0,1
762527,2026-08-01,1,1,0
764014,2026-08-01,1,0,1
764014,2026-08-01,1,1,0
764014,2026-08-01,3,0,3
767398,2026-08-01,1,0,1
771228,2026-08-01,1,0,1
784673,2026-08-01,1,0,1
784673,2026-08-01,1,1,0
784827,2026-08-01,1,0,1
784827,2026-08-01,1,1,0
784827,2026-08-01,3,0,3
798639,2026-08-01,1,0,1
798639,2026-08-01,3,0,3
799459,2026-08-01,1,0,1
799459,2026-08-01,1,1,0
799688,2026-08-01,1,0,1
799688,2026-08-01,1,2,-1
799952,2026-08-01,1,0,1
799952,2026-08-01,1,1,0
803607,2026-08-01,1,0,1
803607,2026-08-01,1,1,0
807452,2026-08-01,1,0,1
812607,2026-08-01,1,0,1
818522,2026-08-01,1,0,1
818522,2026-08-01,1,1,0
818990,2026-08-01,1,0,1
818990,2026-08-01,1,1,0
820541,2026-08-01,1,0,1
820541,2026-08-01,1,1,0
820973,2026-08-01,1,0,1
832348,2026-08-01,1,0,1
833557,2026-08-01,1,0,1
833557,2026-08-01,1,1,0
837480,2026-08-01,1,0,1
837480,2026-08-01,1,1,0
839170,2026-08-01,1,0,1
839170,2026-08-01,1,1,0
847349,2026-08-01,1,0,1
847349,2026-08-01,1,1,0
847349,2026-08-01,3,0,3
848226,2026-08-01,1,0,1
848226,2026-08-01,1,1,0
851978,2026-08-01,1,0,1
853932,2026-08-01,1,0,1
853932,2026-08-01,3,0,3
859361,2026-08-01,1,0,1
859361,2026-08-01,1,1,0
863930,2026-08-01,1,0,1
871592,2026-08-01,1,0,1
876139,2026-08-01,1,0,1
876139,2026-08-01,1,1,0
880510,2026-08-01,1,0,1
880510,2026-08-01,1,1,0
883013,2026-08-01,1,0,1
888807,2026-08-01,1,0,1
888807,2026-08-01,1,2,-1
888807,2026-08-01,1,1,0
890232,2026-08-01,1,0,1
890623,2026-08-01,1,0,1
891833,2026-08-01,1,0,1
891833,2026-08-01,1,1,0
894539,2026-08-01,1,0,1
894539,2026-08-01,1,1,0
894539,2026-08-01,3,0,3
897083,2026-08-01,1,0,1
897083,2026-08-01,1,1,0
897083,2026-08-01,1,2,-1
901144,2026-08-01,1,0,1
901144,2026-08-01,1,1,0
903336,2026-08-01,1,0,1
903336,2026-08-01,1,1,0
913428,2026-08-01,1,0,1
913428,2026-08-01,1,1,0
914071,2026-08-01,1,0,1
925482,2026-08-01,1,0,1
925482,2026-08-01,1,1,0
925482,2026-08-01,3,0,3
927651,2026-08-01,1,0,1
927651,2026-08-01,1,1,0
930284,2026-08-01,1,0,1
930284,2026-08-01,1,1,0
937542,2026-08-01,1,0,1
942001,2026-08-01,1,0,1
942001,2026-08-01,1,1,0
945635,2026-08-01,1,0,1
945635,2026-08-01,1,1,0
945635,2026-08-01,3,0,3
949818,2026-08-01,1,0,1
949818,2026-08-01,1,1,0
951463,2026-08-01,1,0,1
951463,2026-08-01,1,1,0
952124,2026-08-01,1,0,1
952124,2026-08-01,1,1,0
952168,2026-08-01,1,0,1
952168,2026-08-01,1,1,0
953175,2026-08-01,1,0,1
954722,2026-08-01,1,0,1
954722,2026-08-01,1,1,0
961614,2026-08-01,1,0,1
962054,2026-08-01,1,0,1
962054,2026-08-01,1,2,-1
962591,2026-08-01,1,0,1
965755,2026-08-01,1,0,1
965755,2026-08-01,1,1,0
965755,2026-08-01,3,0,3
968887,2026-08-01,1,0,1
969851,2026-08-01,1,0,1
969851,2026-08-01,1,1,0
969851,2026-08-01,1,2,-1
970529,2026-08-01,1,0,1
990993,2026-08-01,1,0,1
990993,2026-08-01,1,1,0
991434,2026-08-01,1,0,1
991434,2026-08-01,1,1,0
992178,2026-08-01,1,0,1
993331,2026-08-01,1,0,1
993331,2026-08-01,1,1,0
4452,2026-09-01,1,0,1
4452,2026-09-01,3,0,3
6405,2026-09-01,1,0,1
6405,2026-09-01,2,0,2
6405,2026-09-01,3,0,3
9436,2026-09-01,1,0,1
9436,2026-09-01,2,0,2
9436,2026-09-01,3,0,3
11422,2026-09-01,1,0,1
11422,2026-09-01,2,0,2
11422,2026-09-01,3,0,3
14145,2026-09-01,1,0,1
14145,2026-09-01,3,0,3
15314,2026-09-01,1,0,1
15314,2026-09-01,3,0,3
18035,2026-09-01,1,0,1
18035,2026-09-01,2,0,2
18035,2026-09-01,3,0,3
26060,2026-09-01,1,0,1
26060,2026-09-01,2,0,2
26060,2026-09-01,3,0,3
33797,2026-09-01,1,0,1
33797,2026-09-01,3,0,3
33955,2026-09-01,2,0,2
33955,2026-09-01,1,0,1
33955,2026-09-01,3,0,3
34186,2026-09-01,1,0,1
34186,2026-09-01,2,0,2
34186,2026-09-01,3,0,3
34200,2026-09-01,1,0,1
34200,2026-09-01,3,0,3
36412,2026-09-01,1,0,1
36412,2026-09-01,3,0,3
39154,2026-09-01,1,0,1
39154,2026-09-01,2,0,2
39154,2026-09-01,3,0,3
41853,2026-09-01,1,0,1
41853,2026-09-01,3,0,3
51036,2026-09-01,1,0,1
51036,2026-09-01,3,0,3
52729,2026-09-01,1,0,1
52729,2026-09-01,3,0,3
52729,2026-09-01,3,1,2
53833,2026-09-01,1,0,1
53833,2026-09-01,2,0,2
53833,2026-09-01,3,0,3
56589,2026-09-01,1,0,1
56589,2026-09-01,3,0,3
57405,2026-09-01,1,0,1
57405,2026-09-01,3,0,3
60619,2026-09-01,1,0,1
60619,2026-09-01,2,0,2
60619,2026-09-01,3,0,3
63769,2026-09-01,1,0,1
63769,2026-09-01,3,0,3
67197,2026-09-01,1,0,1
67197,2026-09-01,2,0,2
67197,2026-09-01,3,0,3
70969,2026-09-01,2,0,2
70969,2026-09-01,1,0,1
70969,2026-09-01,3,0,3
77308,2026-09-01,1,0,1
77308,2026-09-01,2,0,2
77308,2026-09-01,3,0,3
82484,2026-09-01,1,0,1
82484,2026-09-01,3,0,3
89084,2026-09-01,1,0,1
89084,2026-09-01,3,0,3
91670,2026-09-01,1,0,1
91670,2026-09-01,2,0,2
91670,2026-09-01,3,0,3
94225,2026-09-01,1,0,1
94225,2026-09-01,2,0,2
94225,2026-09-01,3,0,3
107548,2026-09-01,1,0,1
107548,2026-09-01,3,0,3
112390,2026-09-01,1,0,1
112390,2026-09-01,2,0,2
112390,2026-09-01,3,0,3
114414,2026-09-01,1,0,1
114414,2026-09-01,3,0,3
118820,2026-09-01,1,0,1
118820,2026-09-01,2,0,2
118820,2026-09-01,3,0,3
120385,2026-09-01,1,0,1
120385,2026-09-01,3,0,3
120532,2026-09-01,1,0,1
120532,2026-09-01,3,0,3
123983,2026-09-01,1,0,1
123983,2026-09-01,2,0,2
123983,2026-09-01,3,0,3
124290,2026-09-01,1,0,1
124290,2026-09-01,3,0,3
131136,2026-09-01,1,0,1
131136,2026-09-01,2,0,2
131136,2026-09-01,3,0,3
131748,2026-09-01,1,0,1
131748,2026-09-01,3,0,3
131937,2026-09-01,1,0,1
131937,2026-09-01,2,0,2
131937,2026-09-01,3,0,3
133542,2026-09-01,1,0,1
133542,2026-09-01,2,0,2
133542,2026-09-01,3,0,3
136533,2026-09-01,1,0,1
136533,2026-09-01,2,0,2
136533,2026-09-01,3,0,3
137909,2026-09-01,1,0,1
137909,2026-09-01,2,0,2
137909,2026-09-01,3,0,3
140154,2026-09-01,1,0,1
140154,2026-09-01,2,0,2
140154,2026-09-01,3,0,3
140489,2026-09-01,1,0,1
140489,2026-09-01,2,0,2
140489,2026-09-01,3,0,3
144124,2026-09-01,1,0,1
144124,2026-09-01,3,0,3
146840,2026-09-01,1,0,1
146840,2026-09-01,3,0,3
146840,2026-09-01,2,0,2
153019,2026-09-01,1,0,1
153019,2026-09-01,3,0,3
154179,2026-09-01,1,0,1
154179,2026-09-01,3,0,3
154179,2026-09-01,2,0,2
171602,2026-09-01,1,0,1
171602,2026-09-01,2,0,2
171602,2026-09-01,3,0,3
183929,2026-09-01,1,0,1
183929,2026-09-01,3,0,3
186168,2026-09-01,1,0,1
186168,2026-09-01,2,0,2
186168,2026-09-01,3,0,3
187399,2026-09-01,2,0,2
187399,2026-09-01,1,0,1
187399,2026-09-01,3,0,3
194682,2026-09-01,1,0,1
194682,2026-09-01,2,0,2
194682,2026-09-01,3,0,3
196719,2026-09-01,1,0,1
196719,2026-09-01,2,0,2
196719,2026-09-01,3,0,3
217710,2026-09-01,1,0,1
217710,2026-09-01,3,0,3
219598,2026-09-01,1,0,1
219598,2026-09-01,3,0,3
222892,2026-09-01,1,0,1
222892,2026-09-01,2,0,2
222892,2026-09-01,3,0,3
228286,2026-09-01,1,0,1
228286,2026-09-01,2,0,2
228286,2026-09-01,3,0,3
237083,2026-09-01,1,0,1
237083,2026-09-01,2,0,2
237083,2026-09-01,3,0,3
240179,2026-09-01,1,0,1
240179,2026-09-01,2,0,2
240179,2026-09-01,3,0,3
243235,2026-09-01,1,0,1
243235,2026-09-01,3,0,3
256051,2026-09-01,1,0,1
256051,2026-09-01,2,0,2
256051,2026-09-01,3,0,3
256783,2026-09-01,1,0,1
256783,2026-09-01,2,0,2
256783,2026-09-01,3,0,3
257719,2026-09-01,1,0,1
257719,2026-09-01,3,0,3
264803,2026-09-01,1,0,1
264803,2026-09-01,2,0,2
264803,2026-09-01,3,0,3
272170,2026-09-01,1,0,1
